sample	libsize_75percent
SRR1319626.all	137855.75
SRR1319648.all	137406.25
SRR1319672.all	254123.25
SRR1319690.all	182885.0
SRR1319710.all	102668.0
SRR1319731.all	326657.25
SRR1319753.all	264481.75
SRR1319772.all	139189.5
SRR1319793.all	266932.25
SRR1319816.all	156883.5
SRR1319837.all	206663.75
SRR1319858.all	350055.0
SRR1319882.all	203547.75
SRR1319903.all	216407.25
SRR1319924.all	322831.25
SRR1319946.all	277318.5
SRR1319970.all	244804.25
SRR1319991.all	350505.25
SRR1320012.all	103315.75
SRR1320034.all	216648.0
SRR1320053.all	258644.0
SRR1320071.all	219435.25
SRR1320093.all	168204.25
SRR1320115.all	198750.75
SRR1320137.all	102362.75
SRR1320158.all	330176.25
SRR1320180.all	267871.75
SRR1320203.all	211892.75
SRR1320225.all	136176.5
SRR1320258.all	263803.25
SRR1320280.all	188703.75
SRR1320300.all	165330.25
SRR1320321.all	140022.25
SRR1320342.all	202443.0
SRR1320363.all	106843.75
SRR1320385.all	314892.25
SRR1320403.all	56831.75
SRR1320424.all	208739.5
SRR1320445.all	195266.25
SRR1320469.all	160578.5
SRR1320490.all	243600.25
SRR1320517.all	290461.25
SRR1320536.all	263603.0
SRR1320560.all	214701.75
SRR1320579.all	167098.25
SRR1320601.all	160189.5
SRR1320624.all	286145.5
SRR1320650.all	251855.5
SRR1320691.all	156152.25
SRR1320712.all	312308.25
SRR1320735.all	312230.25
SRR1320761.all	328637.5
SRR1320785.all	165236.0
SRR1320806.all	239007.5
SRR1320827.all	357110.5
SRR1320873.all	284914.75
SRR1320892.all	153652.25
SRR1320916.all	181279.75
SRR1320939.all	107760.75
SRR1320963.all	199761.25
SRR1320987.all	236230.0
SRR1321011.all	250651.5
SRR1321029.all	312487.25
SRR1321046.all	140644.0
SRR1321064.all	279141.5
SRR1321088.all	313274.0
SRR1321112.all	418113.5
SRR1321144.all	260221.5
SRR1321165.all	264446.5
SRR1321183.all	344539.25
SRR1321204.all	206859.5
SRR1321225.all	160084.75
SRR1321244.all	311403.75
SRR1321283.all	59613.0
SRR1321307.all	370762.75
SRR1321333.all	187172.75
SRR1321351.all	212739.5
SRR1321377.all	239844.5
SRR1321401.all	235664.5
SRR1321420.all	209598.25
SRR1321444.all	302286.5
SRR1321462.all	148641.0
SRR1321483.all	318629.25
SRR1321505.all	207390.25
SRR1321528.all	215802.25
SRR1321552.all	102363.0
SRR1321570.all	178042.5
SRR1321591.all	300827.5
SRR1321608.all	175180.5
SRR1321630.all	220975.5
SRR1321650.all	327994.0
SRR1321674.all	86210.5
SRR1321696.all	157182.75
SRR1321720.all	275193.75
SRR1321744.all	204135.75
SRR1321765.all	148210.0
SRR1321786.all	370644.0
SRR1321808.all	283277.5
SRR1321829.all	341908.5
SRR1321853.all	208154.25
SRR1321877.all	96785.0
SRR1321897.all	333836.5
SRR1321921.all	346115.25
SRR1321942.all	241256.75
SRR1321966.all	371668.25
SRR1321987.all	149947.75
SRR1322010.all	307334.0
SRR1322028.all	145639.25
SRR1322046.all	289948.25
SRR1322070.all	272776.5
SRR1322093.all	322150.0
SRR1322115.all	303517.75
SRR1322163.all	337477.5
SRR1322186.all	231877.25
SRR1322204.all	243598.25
SRR1322227.all	281920.75
SRR1322249.all	261725.0
SRR1322270.all	362326.5
SRR1322291.all	287100.5
SRR1322312.all	117464.25
SRR1322334.all	285965.5
SRR1322355.all	310928.5
SRR1322373.all	261914.25
SRR1322395.all	179306.75
SRR1322419.all	107061.0
SRR1322437.all	253560.0
SRR1322456.all	114152.0
SRR1322477.all	123198.25
SRR1322494.all	284581.5
SRR1322512.all	221360.75
SRR1322536.all	248463.5
SRR1322555.all	268175.0
SRR1322573.all	246971.75
SRR1322595.all	291909.75
SRR1322619.all	69875.75
SRR1322643.all	222374.0
SRR1322662.all	165083.5
SRR1322683.all	246625.0
SRR1322711.all	226227.0
SRR1322730.all	86378.25
SRR1322747.all	332509.75
SRR1322768.all	107156.0
SRR1322790.all	287779.0
SRR1322816.all	178813.5
SRR1322840.all	308039.5
SRR1322864.all	251823.0
SRR1322882.all	233481.75
SRR1322900.all	140422.0
SRR1322918.all	211740.0
SRR1322936.all	246973.25
SRR1322960.all	304023.75
SRR1322981.all	216112.5
SRR1323002.all	302333.5
SRR1323043.all	258392.75
SRR1323065.all	260209.25
SRR1323087.all	150049.75
SRR1323106.all	292875.0
SRR1323130.all	237026.75
SRR1323152.all	189600.5
SRR1323174.all	199377.5
SRR1323196.all	192258.75
SRR1323215.all	272638.0
SRR1323234.all	250768.25
SRR1323252.all	326675.5
SRR1323271.all	211938.75
SRR1323289.all	234158.0
SRR1323312.all	297874.25
SRR1323336.all	264249.5
SRR1323360.all	315752.5
SRR1323382.all	305206.0
SRR1323404.all	238238.0
SRR1323422.all	355103.0
SRR1323446.all	178232.5
SRR1323470.all	234917.75
SRR1323491.all	167864.5
SRR1323512.all	251372.5
SRR1323536.all	170188.25
SRR1323558.all	378841.75
SRR1323577.all	289440.75
SRR1323603.all	240773.0
SRR1323628.all	175252.5
SRR1323651.all	234424.0
SRR1323675.all	286680.25
SRR1323699.all	337510.0
SRR1323723.all	253696.0
SRR1323746.all	248696.25
SRR1323764.all	147813.25
SRR1323788.all	253447.25
SRR1323807.all	202389.0
SRR1323829.all	275215.75
SRR1323850.all	407350.25
SRR1323873.all	282465.0
SRR1323896.all	336897.25
SRR1323914.all	270940.75
SRR1323936.all	367958.0
SRR1323957.all	231285.5
SRR1323977.all	234273.75
SRR1324004.all	237054.5
SRR1324025.all	274267.0
SRR1324043.all	192030.75
SRR1324062.all	294299.75
SRR1324085.all	361031.0
SRR1324102.all	151895.75
SRR1324119.all	286664.0
SRR1324141.all	275842.0
SRR1324165.all	249052.25
SRR1324184.all	231362.75
SRR1324206.all	219698.25
SRR1324226.all	293099.75
SRR1324250.all	271393.25
SRR1324269.all	180001.5
SRR1324295.all	116552.75
SRR1324314.all	299018.0
SRR1324331.all	225993.5
SRR1324349.all	219185.25
SRR1324371.all	191287.5
SRR1324390.all	150318.75
SRR1324412.all	110958.5
SRR1324431.all	173610.5
SRR1324452.all	273951.75
SRR1324473.all	186033.75
SRR1324496.all	113477.75
SRR1324519.all	123602.25
SRR1324545.all	147731.25
SRR1324564.all	249497.75
SRR1325138.all	220888.25
SRR1325161.all	225408.5
SRR1325182.all	264653.5
SRR1325201.all	230321.25
SRR1325225.all	138037.5
SRR1325247.all	213739.75
SRR1325271.all	254055.75
SRR1325290.all	124407.25
SRR1325310.all	216417.0
SRR1325332.all	183685.25
SRR1325353.all	337286.75
SRR1325377.all	201287.0
SRR1325401.all	130352.5
SRR1325423.all	240667.5
SRR1325446.all	241199.25
SRR1325464.all	167488.75
SRR1325483.all	183723.0
SRR1325504.all	189940.75
SRR1325527.all	320831.25
SRR1325559.all	297955.25
SRR1325578.all	215081.0
SRR1325596.all	377645.0
SRR1325620.all	243604.5
SRR1325642.all	293539.75
SRR1325665.all	226762.0
SRR1325690.all	358776.0
SRR1325711.all	207393.5
SRR1325733.all	285369.5
SRR1325752.all	173088.25
SRR1325771.all	179705.0
SRR1325794.all	353181.0
SRR1325826.all	255859.0
SRR1325847.all	201768.0
SRR1325871.all	207854.5
SRR1325888.all	282522.25
SRR1325906.all	197199.25
SRR1325927.all	188589.0
SRR1325944.all	223749.0
SRR1325964.all	125013.25
SRR1325986.all	228953.25
SRR1326020.all	106336.5
SRR1326040.all	159151.0
SRR1326059.all	248670.75
SRR1326078.all	288419.25
SRR1326100.all	187397.75
SRR1326143.all	268829.25
SRR1326161.all	165034.25
SRR1326179.all	319041.75
SRR1326205.all	235017.0
SRR1326225.all	168293.0
SRR1326249.all	272664.25
SRR1326270.all	276885.0
SRR1326292.all	182216.0
SRR1326317.all	192378.25
SRR1326343.all	288243.75
SRR1326366.all	248924.25
SRR1326384.all	279713.0
SRR1326408.all	243463.0
SRR1326427.all	287801.0
SRR1326449.all	301890.0
SRR1326471.all	114204.5
SRR1326496.all	241081.75
SRR1326536.all	183930.5
SRR1326560.all	280808.75
SRR1326579.all	310891.0
SRR1326604.all	109812.5
SRR1326624.all	131115.5
SRR1326647.all	271924.5
SRR1326665.all	226397.25
SRR1326687.all	143498.0
SRR1326708.all	228723.75
SRR1326727.all	252755.0
SRR1326752.all	244043.75
SRR1326773.all	80345.25
SRR1326797.all	262145.0
SRR1326821.all	294724.75
SRR1326845.all	224111.0
SRR1326868.all	194858.5
SRR1327279.all	220834.0
SRR1327303.all	143617.5
SRR1327327.all	322647.75
SRR1327349.all	213654.25
SRR1327366.all	293310.75
SRR1327386.all	237908.5
SRR1327410.all	194199.5
SRR1327430.all	222867.0
SRR1327454.all	256053.75
SRR1327473.all	233644.5
SRR1327505.all	273532.5
SRR1327527.all	196907.5
SRR1327548.all	283010.5
SRR1327570.all	222946.0
SRR1327593.all	283724.0
SRR1327614.all	198435.25
SRR1327632.all	226840.75
SRR1327654.all	182292.25
SRR1327680.all	39308.5
SRR1327702.all	131616.5
SRR1327723.all	316856.0
SRR1327747.all	246746.25
SRR1327769.all	218459.0
SRR1327793.all	178635.75
SRR1327811.all	308594.25
SRR1327834.all	230354.5
SRR1327855.all	192736.75
SRR1327872.all	122696.5
SRR1327896.all	281494.75
SRR1327914.all	193206.0
SRR1327933.all	219268.5
SRR1327951.all	369488.25
SRR1327975.all	279876.75
SRR1327994.all	262141.25
SRR1328035.all	70962.5
SRR1328073.all	209170.0
SRR1328101.all	161391.0
SRR1328125.all	902408.5
SRR1328143.all	230998.5
SRR1328339.all	243280.25
SRR1328360.all	270740.25
SRR1328383.all	87058.25
SRR1328407.all	84824.75
SRR1328429.all	226978.0
SRR1328447.all	226237.75
SRR1328464.all	274039.5
SRR1328487.all	197748.5
SRR1328506.all	233449.5
SRR1328528.all	280723.25
SRR1328551.all	220005.5
SRR1328577.all	228912.75
SRR1328599.all	329687.0
SRR1328620.all	260512.75
SRR1328642.all	62708.5
SRR1328666.all	17670.5
SRR1328668.all	296677.5
SRR1328692.all	228257.75
SRR1328715.all	300098.0
SRR1328738.all	186240.5
SRR1328760.all	113913.0
SRR1328780.all	349899.0
SRR1328797.all	240295.0
SRR1328821.all	344575.25
SRR1328845.all	255073.75
SRR1328869.all	185836.0
SRR1328895.all	195728.75
SRR1328919.all	187887.25
SRR1328941.all	189719.75
SRR1328960.all	243133.75
SRR1328980.all	222269.5
SRR1329003.all	166697.75
SRR1329027.all	225297.75
SRR1329047.all	104233.0
SRR1329068.all	256846.75
SRR1329090.all	177683.5
SRR1329108.all	272849.0
SRR1329131.all	248827.5
SRR1329154.all	218774.0
SRR1329177.all	89949.5
SRR1329312.all	157909.75
SRR1329334.all	240945.25
SRR1329353.all	207983.25
SRR1329377.all	383125.75
SRR1329400.all	226207.25
SRR1329423.all	239889.25
SRR1329442.all	325924.75
SRR1329464.all	240335.25
SRR1329485.all	133796.0
SRR1329508.all	197351.75
SRR1329530.all	249951.0
SRR1329551.all	232070.25
SRR1329575.all	227622.25
SRR1329601.all	278860.75
SRR1329624.all	215590.25
SRR1329642.all	205132.5
SRR1329663.all	294909.5
SRR1329687.all	183523.75
SRR1329704.all	356536.75
SRR1329726.all	198431.75
SRR1329744.all	203035.0
SRR1329761.all	182424.75
SRR1329783.all	303250.75
SRR1329811.all	240580.5
SRR1329835.all	113178.75
SRR1329863.all	197242.0
SRR1329885.all	172791.5
SRR1329909.all	152610.25
SRR1329929.all	214519.5
SRR1329947.all	152816.5
SRR1329971.all	223435.25
SRR1329994.all	280541.0
SRR1330018.all	303992.25
SRR1330041.all	204921.0
SRR1330061.all	106260.75
SRR1330082.all	332220.25
SRR1330106.all	295718.5
SRR1330129.all	36076.25
SRR1330153.all	197436.25
SRR1330176.all	271208.25
SRR1330284.all	278956.0
SRR1330305.all	282119.0
SRR1330327.all	141544.5
SRR1330346.all	166283.75
SRR1330371.all	295073.25
SRR1330427.all	198573.5
SRR1330450.all	270584.25
SRR1330474.all	259466.0
SRR1330498.all	234135.75
SRR1330522.all	394986.75
SRR1330546.all	214539.0
SRR1330565.all	240951.0
SRR1330588.all	266311.25
SRR1330609.all	246188.75
SRR1330633.all	276572.75
SRR1330656.all	130485.75
SRR1330675.all	202661.0
SRR1330699.all	167372.5
SRR1330723.all	225844.0
SRR1330746.all	281464.0
SRR1330770.all	347146.25
SRR1330792.all	394425.0
SRR1330813.all	231211.75
SRR1330831.all	297735.75
SRR1330854.all	172177.75
SRR1330878.all	296022.0
SRR1330901.all	110560.5
SRR1330920.all	446333.5
SRR1330944.all	181889.5
SRR1330965.all	75886.25
SRR1330989.all	371541.75
SRR1331013.all	179712.75
SRR1331037.all	129736.75
SRR1331060.all	284984.5
SRR1331083.all	320653.0
SRR1331109.all	236963.5
SRR1331130.all	213139.0
SRR1331153.all	250496.75
SRR1331174.all	148081.5
SRR1331198.all	267768.0
SRR1331220.all	180931.5
SRR1331244.all	179014.5
SRR1331267.all	280160.0
SRR1331289.all	104683.25
SRR1331311.all	154446.25
SRR1331335.all	216039.5
SRR1331359.all	320106.5
SRR1331383.all	252888.0
SRR1331405.all	222127.5
SRR1331422.all	218372.0
SRR1331444.all	143174.0
SRR1331466.all	262230.25
SRR1331488.all	120641.5
SRR1331511.all	173739.25
SRR1331534.all	188183.25
SRR1331579.all	281121.25
SRR1331597.all	283261.5
SRR1331620.all	327489.75
SRR1331639.all	95499.75
SRR1331661.all	275029.25
SRR1331684.all	126833.0
SRR1331708.all	238937.0
SRR1331730.all	218547.5
SRR1331751.all	187393.0
SRR1331771.all	209246.0
SRR1331793.all	315661.75
SRR1331818.all	259797.0
SRR1331841.all	214262.0
SRR1331858.all	281676.0
SRR1331879.all	231225.5
SRR1331900.all	261939.75
SRR1331922.all	143194.25
SRR1331944.all	298665.75
SRR1331962.all	325337.25
SRR1332007.all	61168.0
SRR1332024.all	279297.75
SRR1332048.all	115882.5
SRR1332069.all	276461.75
SRR1332095.all	263372.75
SRR1332117.all	328967.75
SRR1332141.all	281281.75
SRR1332164.all	249447.75
SRR1332187.all	226458.25
SRR1332208.all	203515.5
SRR1332232.all	222330.75
SRR1332253.all	235788.0
SRR1332275.all	167406.0
SRR1332299.all	175101.0
SRR1332317.all	103148.5
SRR1332339.all	247041.5
SRR1332360.all	216220.75
SRR1332381.all	252366.0
SRR1332403.all	245699.25
SRR1332424.all	288352.25
SRR1332443.all	285299.5
SRR1332467.all	272703.75
SRR1332488.all	221547.25
SRR1332508.all	267393.75
SRR1332526.all	303588.0
SRR1332544.all	218014.25
SRR1332566.all	206720.5
SRR1332588.all	224482.25
SRR1332607.all	103844.0
SRR1332625.all	224797.5
SRR1332648.all	200901.0
SRR1332670.all	252323.0
SRR1332694.all	251650.25
SRR1332713.all	228569.75
SRR1332733.all	230847.0
SRR1332754.all	176045.0
SRR1332775.all	221928.75
SRR1332796.all	190766.5
SRR1332816.all	207605.75
SRR1332835.all	173029.5
SRR1332856.all	177982.25
SRR1332879.all	332166.25
SRR1332904.all	185919.75
SRR1332928.all	236789.75
SRR1332946.all	324230.0
SRR1332969.all	245421.25
SRR1332993.all	257948.5
SRR1333038.all	216846.0
SRR1333083.all	296313.5
SRR1333106.all	287435.75
SRR1333125.all	209423.75
SRR1333145.all	299842.25
SRR1333167.all	261353.75
SRR1333185.all	188919.5
SRR1333209.all	109193.25
SRR1333240.all	99683.75
SRR1333263.all	321696.75
SRR1333287.all	357587.0
SRR1333308.all	265348.5
SRR1333330.all	192731.0
SRR1333352.all	180815.75
SRR1333370.all	281029.5
SRR1333395.all	276648.5
SRR1333414.all	244410.5
SRR1333462.all	46259.75
SRR1333485.all	224761.25
SRR1333507.all	298079.5
SRR1333528.all	311464.75
SRR1333550.all	217816.0
SRR1333570.all	118291.25
SRR1333587.all	194703.5
SRR1333609.all	316826.5
SRR1333633.all	189896.0
SRR1333659.all	348579.75
SRR1333676.all	251124.75
SRR1333694.all	185876.5
SRR1333718.all	92647.0
SRR1333741.all	230482.25
SRR1333767.all	217996.5
SRR1333789.all	230836.5
SRR1333811.all	203076.25
SRR1333891.all	243863.0
SRR1333913.all	175907.0
SRR1333930.all	229087.75
SRR1333953.all	280420.75
SRR1333971.all	178259.25
SRR1333990.all	247732.75
SRR1334011.all	226073.75
SRR1334033.all	169878.5
SRR1334055.all	211942.0
SRR1334074.all	314095.25
SRR1334098.all	243919.75
SRR1334134.all	227079.25
SRR1334154.all	148314.75
SRR1334181.all	199469.25
SRR1334200.all	281250.0
SRR1334228.all	211386.25
SRR1334247.all	171579.5
SRR1334265.all	229875.25
SRR1334291.all	250838.25
SRR1334314.all	149257.0
SRR1334338.all	205779.75
SRR1334396.all	367184.0
SRR1334419.all	252563.25
SRR1334440.all	96092.0
SRR1334461.all	301996.0
SRR1334490.all	244515.25
SRR1334512.all	156032.5
SRR1334535.all	219622.25
SRR1334564.all	237853.75
SRR1334587.all	311812.0
SRR1334608.all	82031.5
SRR1334670.all	182112.75
SRR1334694.all	135299.75
SRR1334717.all	278738.5
SRR1334741.all	168140.75
SRR1334762.all	327843.75
SRR1334791.all	187339.25
SRR1334814.all	286027.25
SRR1334847.all	158677.5
SRR1334866.all	137890.0
SRR1334889.all	123509.5
SRR1334919.all	92076.0
SRR1334939.all	381189.5
SRR1334960.all	191343.5
SRR1334982.all	217115.5
SRR1335005.all	313719.25
SRR1335029.all	248169.5
SRR1335047.all	89642.25
SRR1335064.all	88999.75
SRR1335089.all	295536.0
SRR1335113.all	235023.75
SRR1335140.all	261874.5
SRR1335164.all	268896.25
SRR1335188.all	349176.25
SRR1335212.all	251001.75
SRR1335236.all	143408.75
SRR1335254.all	197496.0
SRR1335278.all	272067.75
SRR1335296.all	308545.5
SRR1335314.all	228205.25
SRR1335338.all	365297.0
SRR1335355.all	230648.5
SRR1335377.all	295546.5
SRR1335400.all	207190.25
SRR1335422.all	231467.75
SRR1335446.all	143602.0
SRR1335470.all	312600.75
SRR1335489.all	226037.0
SRR1335513.all	328708.25
SRR1335536.all	195742.25
SRR1335560.all	318847.25
SRR1335605.all	255901.0
SRR1335627.all	149967.0
SRR1335651.all	239070.5
SRR1335670.all	280448.75
SRR1335688.all	162451.75
SRR1335707.all	138504.75
SRR1335856.all	196353.5
SRR1335875.all	291496.25
SRR1335893.all	218133.75
SRR1335917.all	254516.25
SRR1335940.all	331108.5
SRR1335964.all	280953.0
SRR1335984.all	147934.0
SRR1336006.all	223026.75
SRR1336029.all	295384.0
SRR1336048.all	268553.5
SRR1336069.all	173128.0
SRR1336091.all	278011.25
SRR1336113.all	308072.75
SRR1336134.all	157261.5
SRR1336158.all	160225.25
SRR1336181.all	389541.0
SRR1336205.all	232960.75
SRR1336227.all	198343.75
SRR1336244.all	265718.5
SRR1336263.all	129955.75
SRR1336292.all	178398.75
SRR1336314.all	166302.0
SRR1336357.all	270669.5
SRR1336379.all	160720.0
SRR1336397.all	274887.0
SRR1336415.all	286959.25
SRR1336463.all	302679.0
SRR1336481.all	209751.0
SRR1336505.all	277253.0
SRR1336529.all	224525.75
SRR1336548.all	108224.0
SRR1336569.all	146864.25
SRR1336593.all	234311.5
SRR1336617.all	182665.0
SRR1336636.all	401157.5
SRR1336660.all	256508.75
SRR1336682.all	272151.25
SRR1336706.all	108748.75
SRR1336727.all	219361.0
SRR1336863.all	301057.25
SRR1336887.all	64508.25
SRR1336911.all	282422.5
SRR1336930.all	325935.0
SRR1336964.all	242867.25
SRR1336988.all	252821.5
SRR1337010.all	276672.75
SRR1337031.all	323127.0
SRR1337052.all	263181.75
SRR1337074.all	297058.5
SRR1337098.all	231026.5
SRR1337119.all	211186.5
SRR1337137.all	246701.25
SRR1337155.all	238559.75
SRR1337173.all	145557.75
SRR1337192.all	340666.25
SRR1337215.all	279696.25
SRR1337238.all	183348.25
SRR1337261.all	245377.5
SRR1337284.all	334369.5
SRR1337302.all	263993.25
SRR1337321.all	271199.0
SRR1337342.all	229172.5
SRR1337364.all	269854.75
SRR1337388.all	279276.25
SRR1337412.all	164742.5
SRR1337431.all	79522.5
SRR1337449.all	206583.5
SRR1337471.all	329456.5
SRR1337495.all	209393.5
SRR1337516.all	335913.25
SRR1337540.all	201395.75
SRR1337564.all	255997.5
SRR1337585.all	220060.25
SRR1337606.all	267743.0
SRR1337624.all	325739.0
SRR1337648.all	132988.5
SRR1337666.all	273231.0
SRR1337684.all	185338.75
SRR1337707.all	211544.5
SRR1337728.all	241980.5
SRR1337749.all	257347.75
SRR1337770.all	257585.5
SRR1337794.all	199591.0
SRR1337816.all	244357.75
SRR1337840.all	291621.5
SRR1337864.all	230569.25
SRR1337886.all	192305.25
SRR1337909.all	294497.75
SRR1337930.all	240491.5
SRR1337953.all	101831.25
SRR1337977.all	359960.75
SRR1338031.all	291652.0
SRR1338055.all	66256.25
SRR1338079.all	347027.5
SRR1338103.all	146316.75
SRR1338124.all	277100.75
SRR1338147.all	305770.25
SRR1338171.all	434623.5
SRR1338195.all	300020.75
SRR1338219.all	265150.25
SRR1338257.all	148370.25
SRR1338280.all	237340.25
SRR1338301.all	92426.0
SRR1338323.all	244897.25
SRR1338346.all	192302.25
SRR1338363.all	81524.25
SRR1338384.all	246647.25
SRR1338402.all	251483.5
SRR1338426.all	280562.25
SRR1338450.all	310450.75
SRR1338468.all	349144.25
SRR1338489.all	203744.25
SRR1338513.all	193974.0
SRR1338536.all	496042.75
SRR1338560.all	204796.75
SRR1338584.all	203023.0
SRR1338603.all	287624.0
SRR1338627.all	376625.25
SRR1338648.all	125004.5
SRR1338669.all	293718.25
SRR1338687.all	256898.5
SRR1338705.all	219054.25
SRR1338729.all	294166.75
SRR1338747.all	221075.25
SRR1338766.all	479148.25
SRR1338789.all	247912.5
SRR1338812.all	292420.5
SRR1338836.all	228045.0
SRR1338862.all	172569.5
SRR1338880.all	148729.75
SRR1338901.all	217754.75
SRR1338923.all	147231.0
SRR1338942.all	225318.5
SRR1338964.all	149885.0
SRR1338988.all	284155.25
SRR1339007.all	200991.5
SRR1339029.all	385712.75
SRR1339047.all	285988.0
SRR1339065.all	270215.0
SRR1339086.all	248254.0
SRR1339108.all	173174.5
SRR1339130.all	530783.25
SRR1339153.all	232902.75
SRR1339175.all	214245.75
SRR1339199.all	163764.75
SRR1339218.all	193365.75
SRR1339236.all	259809.5
SRR1339258.all	252656.75
SRR1339276.all	173284.0
SRR1339296.all	289298.75
SRR1339321.all	198863.0
SRR1339366.all	234133.25
SRR1339387.all	194721.0
SRR1339413.all	298308.5
SRR1339431.all	251273.0
SRR1339508.all	253020.25
SRR1339530.all	182608.75
SRR1339549.all	155410.25
SRR1339573.all	95259.25
SRR1339597.all	234401.75
SRR1339619.all	107470.5
SRR1339651.all	220209.5
SRR1339675.all	334810.5
SRR1339699.all	317616.5
SRR1339722.all	174348.0
SRR1339740.all	161227.0
SRR1339788.all	176035.5
SRR1339812.all	224472.5
SRR1339834.all	57125.0
SRR1339856.all	131354.75
SRR1339880.all	266256.25
SRR1339903.all	269643.75
SRR1339921.all	142462.0
SRR1339944.all	138838.75
SRR1339968.all	158438.0
SRR1339987.all	255868.25
SRR1340010.all	235846.5
SRR1340028.all	342091.75
SRR1340047.all	134349.75
SRR1340069.all	181972.5
SRR1340095.all	263345.5
SRR1340133.all	199053.25
SRR1340157.all	267368.75
SRR1340183.all	205044.25
SRR1340202.all	173814.25
SRR1340221.all	220435.5
SRR1340241.all	256972.0
SRR1340260.all	248359.75
SRR1340280.all	133534.5
SRR1340301.all	113102.0
SRR1340325.all	101468.0
SRR1340345.all	262605.5
SRR1340369.all	267002.75
SRR1340420.all	229078.25
SRR1340441.all	64179.75
SRR1340463.all	243852.0
SRR1340486.all	261116.25
SRR1340508.all	831006.0
SRR1340531.all	195265.5
SRR1340553.all	288124.0
SRR1340574.all	245591.25
SRR1340598.all	243656.0
SRR1340617.all	176851.25
SRR1340641.all	191413.75
SRR1340662.all	212804.75
SRR1340680.all	172061.25
SRR1340700.all	532835.0
SRR1340721.all	252218.75
SRR1340743.all	259810.25
SRR1340762.all	246847.75
SRR1340782.all	225623.5
SRR1340804.all	324696.5
SRR1340828.all	256838.75
SRR1340862.all	151335.0
SRR1340885.all	99906.0
SRR1340907.all	190860.5
SRR1340924.all	279309.5
SRR1340943.all	240553.75
SRR1340966.all	258998.0
SRR1340989.all	249839.0
SRR1341008.all	174557.0
SRR1341034.all	346961.25
SRR1341057.all	33568.75
SRR1341080.all	213763.5
SRR1341100.all	297934.75
SRR1341122.all	199706.0
SRR1341142.all	274396.25
SRR1341164.all	112782.25
SRR1341188.all	286770.5
SRR1341209.all	228302.0
SRR1341256.all	366010.0
SRR1341277.all	208200.25
SRR1341302.all	287554.5
SRR1341321.all	288078.0
SRR1341344.all	274148.75
SRR1341365.all	212397.0
SRR1341387.all	167444.0
SRR1341408.all	283006.5
SRR1341432.all	177107.5
SRR1341456.all	36889.75
SRR1341480.all	356497.5
SRR1341499.all	245849.75
SRR1341521.all	215331.75
SRR1341539.all	296518.75
SRR1341563.all	235552.25
SRR1341583.all	205061.5
SRR1341605.all	295992.0
SRR1341626.all	110459.0
SRR1341650.all	229551.0
SRR1341683.all	283109.5
SRR1341702.all	184750.25
SRR1341721.all	376710.75
SRR1341739.all	351141.25
SRR1341763.all	257646.5
SRR1341787.all	361587.25
SRR1341809.all	371895.75
SRR1341833.all	342868.25
SRR1341854.all	280117.25
SRR1341877.all	134483.0
SRR1341898.all	161002.75
SRR1341921.all	210495.75
SRR1341945.all	195086.25
SRR1341965.all	160118.0
SRR1341983.all	239573.5
SRR1342002.all	311466.0
SRR1342023.all	247918.25
SRR1342045.all	202511.25
SRR1342067.all	217466.25
SRR1342088.all	244234.0
SRR1342701.all	134487.5
SRR1342721.all	213073.5
SRR1342739.all	118684.75
SRR1342758.all	400019.75
SRR1342782.all	239614.0
SRR1342806.all	235956.25
SRR1342829.all	301243.75
SRR1342849.all	226492.75
SRR1342873.all	290474.5
SRR1342916.all	161507.75
SRR1342938.all	202387.75
SRR1342960.all	226021.0
SRR1342977.all	229300.25
SRR1342995.all	295966.0
SRR1343012.all	247195.0
SRR1343031.all	207907.75
SRR1343053.all	383880.5
SRR1343072.all	341658.75
SRR1343093.all	245357.75
SRR1343115.all	397039.25
SRR1343136.all	287926.25
SRR1343175.all	103718.5
SRR1343197.all	69725.5
SRR1343221.all	231027.75
SRR1343239.all	278678.0
SRR1343257.all	276555.75
SRR1343281.all	166942.0
SRR1343302.all	243366.0
SRR1343324.all	143691.0
SRR1343347.all	237555.0
SRR1343369.all	251214.5
SRR1343393.all	232259.0
SRR1343414.all	229400.75
SRR1343433.all	240856.0
SRR1343456.all	161749.25
SRR1343481.all	244720.75
SRR1343501.all	112703.0
SRR1343522.all	191527.5
SRR1343546.all	244353.5
SRR1343629.all	257458.75
SRR1343653.all	171247.75
SRR1343675.all	295540.25
SRR1343698.all	302495.75
SRR1343720.all	345597.0
SRR1343741.all	282786.5
SRR1343778.all	332839.0
SRR1343795.all	180355.5
SRR1343818.all	385229.75
SRR1343841.all	184531.5
SRR1343859.all	133227.25
SRR1343879.all	155278.0
SRR1343898.all	264170.25
SRR1343919.all	390812.75
SRR1343943.all	325220.5
SRR1343967.all	108101.75
SRR1343986.all	510506.25
SRR1344010.all	259130.25
SRR1344034.all	210592.0
SRR1344060.all	248778.0
SRR1344079.all	192646.25
SRR1344100.all	305784.25
SRR1344122.all	236512.5
SRR1344143.all	278634.25
SRR1344166.all	197693.25
SRR1344185.all	203726.5
SRR1344205.all	326507.25
SRR1344229.all	223565.0
SRR1344253.all	284886.0
SRR1344271.all	161144.0
SRR1344294.all	369807.5
SRR1344326.all	195815.25
SRR1344346.all	243679.25
SRR1344364.all	239039.5
SRR1344382.all	168360.0
SRR1344400.all	281182.0
SRR1344422.all	139062.0
