sample	libsize_75percent
SRR1086635.aligned	224996.0
SRR1085782.aligned	157148.0
SRR810899.aligned	336944.0
SRR810737.aligned	190077.0
SRR809296.aligned	397315.0
SRR1102515.aligned	257520.0
SRR808428.aligned	356502.0
SRR664819.aligned	396236.0
SRR665310.aligned	416549.0
SRR1077263.aligned	200549.0
SRR661553.aligned	152954.0
SRR662091.aligned	140912.0
SRR1070455.aligned	185222.0
SRR1100516.aligned	214296.0
SRR661108.aligned	124311.0
SRR658093.aligned	68651.0
SRR657949.aligned	139291.0
SRR658873.aligned	233495.0
SRR658754.aligned	295372.0
SRR1098450.aligned	177038.0
SRR658259.aligned	133780.0
SRR657151.aligned	199760.0
SRR1069048.aligned	146522.0
SRR656059.aligned	238115.0
SRR655696.aligned	401291.0
SRR1082496.aligned	222046.0
SRR1082283.aligned	163728.0
SRR655289.aligned	130717.0
SRR627457.aligned	80287.0
SRR654874.aligned	180742.0
SRR617841.aligned	201606.0
SRR615237.aligned	88076.0
SRR1079118.aligned	257451.0
SRR614311.aligned	66250.0
SRR614887.aligned	290816.0
SRR614359.aligned	153595.0
SRR614515.aligned	67141.0
SRR614623.aligned	220652.0
SRR614419.aligned	241216.0
SRR613747.aligned	205990.0
SRR613426.aligned	120223.0
SRR1080143.aligned	182532.0
SRR1071453.aligned	190979.0
SRR612604.aligned	167674.0
SRR612935.aligned	214892.0
SRR607679.aligned	317266.0
SRR1071105.aligned	203832.0
SRR607562.aligned	206355.0
SRR602951.aligned	293412.0
SRR604148.aligned	306245.0
SRR814317.aligned	67164.0
SRR1089183.aligned	197801.0
SRR604528.aligned	149681.0
SRR598220.aligned	127293.0
SRR819370.aligned	264150.0
SRR602082.aligned	253857.0
SRR816969.aligned	287786.0
SRR601122.aligned	230153.0
SRR597977.aligned	107705.0
SRR663112.aligned	215850.0
SRR1073095.aligned	215571.0
SRR813983.aligned	180707.0
SRR814082.aligned	363575.0
SRR813608.aligned	298080.0
SRR1102176.aligned	234715.0
SRR810619.aligned	80150.0
SRR1098495.aligned	144398.0
SRR813171.aligned	409215.0
SRR813728.aligned	254876.0
SRR813802.aligned	221046.0
SRR1084484.aligned	109304.0
SRR1084965.aligned	74222.0
SRR1100564.aligned	201143.0
SRR814363.aligned	110751.0
SRR662847.aligned	67680.0
SRR817629.aligned	190484.0
SRR1099765.aligned	170235.0
SRR816589.aligned	107184.0
SRR818523.aligned	337991.0
SRR818939.aligned	325866.0
SRR821573.aligned	301146.0
SRR821626.aligned	323869.0
SRR1098761.aligned	236084.0
SRR1096876.aligned	215900.0
SRR657127.aligned	207594.0
SRR1080859.aligned	218991.0
SRR1096125.aligned	174651.0
SRR1072129.aligned	202651.0
SRR661192.aligned	252034.0
SRR659863.aligned	289162.0
SRR1095188.aligned	222574.0
SRR1071543.aligned	253294.0
SRR1081473.aligned	197073.0
SRR1092372.aligned	247120.0
SRR657575.aligned	228904.0
SRR1092706.aligned	185849.0
SRR1069421.aligned	222388.0
SRR1091144.aligned	80647.0
SRR1073143.aligned	175924.0
SRR614599.aligned	79005.0
SRR614707.aligned	91331.0
SRR614287.aligned	221320.0
SRR1090556.aligned	113622.0
SRR613162.aligned	118347.0
SRR613174.aligned	231492.0
SRR612323.aligned	113511.0
SRR607141.aligned	304363.0
SRR1079070.aligned	183376.0
SRR604318.aligned	367580.0
SRR1078347.aligned	141191.0
SRR602034.aligned	102468.0
SRR1078299.aligned	241139.0
SRR813560.aligned	85638.0
SRR1086164.aligned	184231.0
SRR807657.aligned	329586.0
SRR1105033.aligned	203585.0
SRR1070403.aligned	162382.0
SRR810129.aligned	307056.0
SRR1085159.aligned	164531.0
SRR1101304.aligned	218056.0
SRR1084103.aligned	298935.0
SRR662653.aligned	118234.0
SRR813234.aligned	258650.0
SRR1073389.aligned	216855.0
SRR817488.aligned	328892.0
SRR1098928.aligned	170554.0
SRR817004.aligned	360860.0
SRR1099120.aligned	213974.0
SRR818294.aligned	308385.0
SRR1073705.aligned	143658.0
SRR1069141.aligned	161211.0
SRR819318.aligned	277240.0
SRR1083504.aligned	137617.0
SRR661782.aligned	317111.0
SRR1096408.aligned	220959.0
SRR659780.aligned	153728.0
SRR661229.aligned	171838.0
SRR1082262.aligned	188714.0
SRR1093527.aligned	266513.0
SRR1093196.aligned	198671.0
SRR1093483.aligned	195055.0
SRR658307.aligned	248481.0
SRR1070286.aligned	201722.0
SRR1081543.aligned	155690.0
SRR1081567.aligned	204930.0
SRR1081308.aligned	225814.0
SRR657456.aligned	127733.0
SRR657683.aligned	163365.0
SRR1091452.aligned	86402.0
SRR656397.aligned	345830.0
SRR655495.aligned	414705.0
SRR654921.aligned	193059.0
SRR1092329.aligned	225943.0
SRR1074502.aligned	157595.0
SRR1080196.aligned	176482.0
SRR615395.aligned	86158.0
SRR1070713.aligned	235284.0
SRR615347.aligned	215440.0
SRR614059.aligned	19822.0
SRR1090815.aligned	219603.0
SRR1089974.aligned	182081.0
SRR613150.aligned	77855.0
SRR612587.aligned	45371.0
SRR601843.aligned	295346.0
SRR1088142.aligned	110119.0
SRR604480.aligned	332620.0
SRR603164.aligned	203571.0
SRR598068.aligned	443441.0
SRR1105081.aligned	255371.0
SRR662787.aligned	165984.0
SRR598638.aligned	157160.0
SRR1077288.aligned	152930.0
SRR1087152.aligned	156011.0
SRR808375.aligned	276681.0
SRR598196.aligned	253256.0
SRR598565.aligned	296781.0
SRR1105391.aligned	137128.0
SRR1073435.aligned	138178.0
SRR1086369.aligned	206184.0
SRR662871.aligned	406723.0
SRR662906.aligned	186437.0
SRR663320.aligned	408433.0
SRR815067.aligned	356221.0
SRR1073119.aligned	161075.0
SRR1076195.aligned	199037.0
SRR661639.aligned	51503.0
SRR1098192.aligned	99903.0
SRR1097954.aligned	199673.0
SRR1097857.aligned	150520.0
SRR1098098.aligned	191086.0
SRR659472.aligned	47788.0
SRR1075530.aligned	311303.0
SRR657611.aligned	62707.0
SRR1075028.aligned	227612.0
SRR657468.aligned	126723.0
SRR657903.aligned	176483.0
SRR655946.aligned	302375.0
SRR1095261.aligned	257840.0
SRR1074670.aligned	168078.0
SRR1070036.aligned	181948.0
SRR1075850.aligned	187468.0
SRR1081357.aligned	179364.0
SRR1081639.aligned	175237.0
SRR1070888.aligned	217202.0
SRR614215.aligned	165103.0
SRR613627.aligned	224758.0
SRR1080534.aligned	171624.0
SRR612575.aligned	27926.0
SRR1090530.aligned	160844.0
SRR1071644.aligned	210025.0
SRR612215.aligned	43824.0
SRR1088656.aligned	227250.0
SRR1071832.aligned	217177.0
SRR1079046.aligned	229791.0
SRR1085925.aligned	113567.0
SRR1088044.aligned	224198.0
SRR819946.aligned	279434.0
SRR1074090.aligned	77500.0
SRR821176.aligned	348304.0
SRR1088511.aligned	155818.0
SRR820448.aligned	329632.0
SRR818232.aligned	316804.0
SRR817758.aligned	162656.00000000003
SRR1087728.aligned	157669.0
SRR818009.aligned	352260.0
SRR1073459.aligned	137252.0
SRR1123775.aligned	337865.0
SRR663489.aligned	345236.0
SRR663705.aligned	113169.0
SRR1102562.aligned	183336.0
SRR663513.aligned	135220.0
SRR1084892.aligned	153423.0
SRR662763.aligned	64622.0
SRR1069564.aligned	207342.0
SRR662510.aligned	390036.0
SRR814268.aligned	296930.0
SRR811049.aligned	168176.0
SRR1100370.aligned	150729.0
SRR817512.aligned	389339.0
SRR657915.aligned	260678.0
SRR1099720.aligned	174931.0
SRR661325.aligned	358635.0
SRR1082709.aligned	225602.0
SRR1099096.aligned	221116.0
SRR1083530.aligned	159522.0
SRR657801.aligned	133691.0
SRR659013.aligned	153909.0
SRR659121.aligned	266263.0
SRR658897.aligned	149228.0
SRR656203.aligned	95276.0
SRR1095627.aligned	222526.0
SRR1069231.aligned	193103.0
SRR1075971.aligned	171886.0
SRR627433.aligned	116438.0
SRR615898.aligned	14150.0
SRR614864.aligned	211843.0
SRR614310.aligned	204218.0
SRR1091572.aligned	264381.0
SRR1091524.aligned	166117.0
SRR1091918.aligned	180937.0
SRR1090650.aligned	235122.0
SRR607313.aligned	197539.0
SRR601925.aligned	303087.0
SRR604653.aligned	160137.0
SRR1087585.aligned	242896.00000000003
SRR603690.aligned	122884.0
SRR1078834.aligned	154387.0
